61,Never-worked,77516,Preschool,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,16,Mexico, <=50K
69,Never-worked,179488,Preschool,10, Divorced, Craft-repair, Not-in-family, White, Male,0,1741,14,United-States, <=50K
65,Private,203580,1st-4th,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,16,United-States, <=50K
67,State-gov,236596,Preschool,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,18,United-States, >50K
64,Never-worked,183916,1st-4th,9, Never-married, Other-service, Not-in-family, White, Female,0,0,17,Mexico, <=50K
77,Never-worked,207578,1st-4th,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,8,United-States, >50K
61,Private,153141,Preschool,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,20,United-States, <=50K
73,Never-worked,112763,1st-4th,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,21,United-States, >50K
65,State-gov,390781,1st-4th,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,17,United-States, <=50K
68,State-gov,171328,Doctorate,6, Widowed, Other-service, Unmarried, Black, Female,0,0,10,Mexico, <=50K
76,State-gov,27382,Doctorate,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,13,United-States, <=50K
71,State-gov,259014,Preschool,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,17,Mexico, <=50K
67,State-gov,303044,1st-4th,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,12,United-States, >50K
70,Never-worked,117789,1st-4th,9, Never-married, Other-service, Own-child, White, Female,0,0,14,India, <=50K
75,Private,172579,Doctorate,9, Separated, Other-service, Not-in-family, White, Female,0,0,23,India, <=50K
79,Never-worked,187666,Preschool,11, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,6,United-States, <=50K
66,Never-worked,204518,Preschool,4, Divorced, Craft-repair, Not-in-family, White, Male,0,0,14,United-States, <=50K
67,Never-worked,150042,Doctorate,13, Divorced, Prof-specialty, Own-child, White, Female,0,0,9,Mexico, <=50K
72,State-gov,98092,1st-4th,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,16,India, <=50K
79,Never-worked,245918,Doctorate,7, Never-married, Other-service, Own-child, White, Male,0,0,23,Mexico, <=50K
67,State-gov,146013,Preschool,10, Married-civ-spouse, Sales, Husband, White, Male,4064,0,20,India, <=50K
73,State-gov,378322,1st-4th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,9,United-States, <=50K
69,Private,257295,Preschool,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,21,United-States, >50K
63,Private,218956,Preschool,10, Never-married, ?, Own-child, White, Male,0,0,8,India, <=50K
69,State-gov,21174,1st-4th,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,17,United-States, >50K
76,Never-worked,185480,1st-4th,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,11,United-States, <=50K
64,Never-worked,222205,1st-4th,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,11,India, >50K
62,State-gov,69867,1st-4th,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,11,United-States, >50K
69,Private,191260,Doctorate,5, Never-married, Other-service, Own-child, White, Male,1055,0,12,United-States, <=50K
68,Private,30653,1st-4th,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,2407,0,8,India, <=50K
60,Never-worked,209109,Doctorate,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,14,India, <=50K
60,State-gov,70377,1st-4th,9, Divorced, Prof-specialty, Own-child, White, Female,0,0,16,United-States, <=50K
61,Private,477983,Preschool,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,4,Mexico, <=50K
78,State-gov,170924,1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,12,India, >50K
75,Never-worked,190174,Doctorate,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20,Mexico, <=50K
60,Never-worked,193787,Doctorate,10, Never-married, Tech-support, Own-child, White, Female,0,0,21,United-States, <=50K
77,State-gov,279472,1st-4th,10, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,7298,0,14,United-States, >50K
76,Private,34918,Doctorate,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,17,India, <=50K
78,State-gov,97688,Doctorate,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,20,India, >50K
78,Private,175413,1st-4th,12, Divorced, Sales, Unmarried, Black, Female,0,0,9,Mexico, <=50K
76,State-gov,173960,1st-4th,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,21,United-States, <=50K
61,Private,205759,1st-4th,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16,United-States, <=50K
63,State-gov,425161,1st-4th,14, Married-civ-spouse, Sales, Husband, White, Male,15024,0,13,Mexico, >50K
68,Private,220531,Preschool,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,6,United-States, >50K
75,Never-worked,176609,1st-4th,10, Divorced, Other-service, Not-in-family, White, Male,0,0,23,India, <=50K
76,Private,371987,Doctorate,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,11,Mexico, <=50K
76,Private,193884,Preschool,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,11,United-States, <=50K
61,Private,200352,Preschool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,14,India, <=50K
64,State-gov,127595,Doctorate,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,16,Mexico, <=50K
73,Private,220419,Preschool,13, Never-married, Protective-serv, Not-in-family, White, Male,0,0,12,United-States, <=50K
64,Private,231931,1st-4th,10, Never-married, Sales, Own-child, White, Male,0,0,11,India, <=50K
77,Never-worked,248402,Doctorate,13, Never-married, Tech-support, Unmarried, Black, Female,0,0,6,United-States, <=50K
62,Never-worked,111095,1st-4th,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,16,Mexico, <=50K
74,State-gov,57424,Preschool,13, Divorced, Sales, Not-in-family, White, Female,0,0,22,Mexico, <=50K
69,State-gov,157443,Doctorate,14, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,3464,0,16,United-States, <=50K
76,State-gov,278130,Doctorate,9, Never-married, Craft-repair, Own-child, White, Male,0,0,22,Mexico, <=50K
77,State-gov,169469,Preschool,9, Divorced, Sales, Not-in-family, White, Male,0,0,11,United-States, <=50K
79,Private,146268,Preschool,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688,0,11,United-States, >50K
70,State-gov,153718,Doctorate,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,14,Mexico, <=50K
70,Private,217460,Doctorate,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,8,India, >50K
76,Private,238638,Preschool,9, Married-civ-spouse, Sales, Husband, White, Male,4386,0,11,Mexico, >50K
60,State-gov,303296,Preschool,10, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,12,India, <=50K
71,Private,173321,1st-4th,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,18,Mexico, <=50K
68,Never-worked,193945,1st-4th,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,2,Mexico, <=50K
65,State-gov,83082,1st-4th,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15,Mexico, <=50K
75,Never-worked,193815,Doctorate,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,17,India, >50K
75,Private,34987,Doctorate,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,18,Mexico, >50K
71,State-gov,59306,1st-4th,13, Never-married, Sales, Not-in-family, White, Male,0,0,23,United-States, <=50K
72,Private,142897,Preschool,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,14,Mexico, >50K
74,State-gov,860348,Preschool,10, Never-married, ?, Own-child, Black, Female,0,0,12,Mexico, <=50K
77,State-gov,205607,Preschool,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,15,United-States, >50K
66,State-gov,199698,Doctorate,10, Never-married, Sales, Own-child, White, Male,0,0,11,India, <=50K
65,State-gov,191954,Doctorate,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,25,India, <=50K
63,State-gov,138714,1st-4th,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,18,United-States, <=50K
78,Never-worked,399087,Doctorate,3, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,11,India, <=50K
68,Private,423158,1st-4th,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,12,Mexico, <=50K
79,Private,159841,Doctorate,9, Widowed, Other-service, Not-in-family, White, Female,0,0,12,United-States, <=50K
66,Never-worked,174308,Doctorate,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,9,Mexico, <=50K
61,Private,50356,Preschool,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,9,India, <=50K
70,Private,186110,Doctorate,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,8,India, <=50K
76,State-gov,200381,1st-4th,7, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,14,India, <=50K
60,State-gov,174309,Preschool,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,14,Mexico, <=50K
77,State-gov,78383,Doctorate,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,11,Mexico, <=50K
70,State-gov,211601,Doctorate,11, Never-married, ?, Own-child, Black, Female,0,0,17,Mexico, <=50K
73,Never-worked,187728,Doctorate,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,18,Mexico, >50K
61,Private,321171,1st-4th,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,15,United-States, <=50K
77,Never-worked,127921,Preschool,9, Never-married, Transport-moving, Not-in-family, White, Male,2050,0,9,India, <=50K
75,Never-worked,206565,Preschool,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,9,United-States, <=50K
66,Never-worked,224563,Preschool,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,17,United-States, <=50K
62,Never-worked,178686,Doctorate,11, Never-married, Other-service, Not-in-family, White, Male,0,0,15,Mexico, <=50K
65,Never-worked,98545,1st-4th,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,18,United-States, <=50K
65,Never-worked,242606,1st-4th,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,17,India, <=50K
74,Never-worked,270942,Doctorate,3, Never-married, Other-service, Other-relative, White, Male,0,0,17,Mexico, <=50K
76,Private,94235,Doctorate,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,18,Mexico, <=50K
61,State-gov,71195,Doctorate,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,13,Mexico, <=50K
69,State-gov,104112,1st-4th,9, Never-married, Sales, Unmarried, Black, Male,0,0,20,United-States, <=50K
62,Never-worked,261192,Doctorate,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,1,India, <=50K
64,Private,94936,Doctorate,12, Never-married, Sales, Not-in-family, White, Male,0,0,10,Mexico, <=50K
60,Never-worked,296478,1st-4th,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,20,United-States, >50K
66,State-gov,119272,Preschool,9, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,16,Mexico, >50K
64,Private,85043,1st-4th,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,14,Mexico, <=50K
69,Private,293364,Doctorate,10, Never-married, Protective-serv, Own-child, Black, Female,0,0,14,Mexico, <=50K
68,Never-worked,241895,Doctorate,13, Never-married, Sales, Not-in-family, White, Male,0,0,17,Mexico, <=50K
71,Private,36135,Doctorate,7, Married-civ-spouse, ?, Husband, White, Male,0,0,21,United-States, <=50K
76,State-gov,151989,1st-4th,11, Divorced, ?, Unmarried, White, Female,0,0,16,United-States, <=50K
61,Never-worked,101128,Doctorate,12, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,26,Mexico, <=50K
60,Private,156464,1st-4th,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,15,Mexico, <=50K
74,State-gov,117963,Doctorate,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,11,India, >50K
73,State-gov,192262,Preschool,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,13,Mexico, <=50K
73,Never-worked,111363,Preschool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,17,India, >50K
78,Never-worked,329752,Preschool,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,16,India, <=50K
65,Never-worked,372020,1st-4th,13, Married-civ-spouse, ?, Husband, White, Male,0,0,14,India, >50K
63,Never-worked,95432,Doctorate,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,16,United-States, >50K
72,Private,161400,1st-4th,7, Widowed, Other-service, Unmarried, Other, Male,0,0,13,United-States, <=50K
61,Private,96129,Doctorate,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,16,India, >50K
71,Never-worked,111949,Preschool,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20,India, <=50K
74,Never-worked,117125,Doctorate,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,11,Mexico, <=50K
66,Never-worked,348022,Doctorate,6, Married-civ-spouse, Other-service, Wife, White, Female,0,0,9,India, <=50K
67,Never-worked,270092,Preschool,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,12,United-States, >50K
60,State-gov,180609,Doctorate,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,18,United-States, <=50K
69,Never-worked,174575,1st-4th,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,1564,22,Mexico, >50K
74,State-gov,410439,Preschool,9, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,17,United-States, <=50K
76,Never-worked,92262,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,7,Mexico, <=50K
62,Never-worked,183081,Doctorate,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,12,United-States, <=50K
79,Never-worked,362589,Doctorate,12, Never-married, Sales, Not-in-family, White, Female,0,0,23,Mexico, <=50K
60,Private,212448,Doctorate,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,17,United-States, >50K
74,Private,481060,1st-4th,9, Divorced, Sales, Unmarried, White, Female,0,0,11,Mexico, <=50K
75,State-gov,185885,Preschool,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,17,India, <=50K
68,State-gov,89821,Preschool,7, Never-married, Other-service, Own-child, White, Male,0,0,16,Mexico, <=50K
76,Private,184018,Preschool,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,25,United-States, >50K
69,Never-worked,256649,Doctorate,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,8,Mexico, <=50K
78,Private,160323,Preschool,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,7,India, <=50K
69,Never-worked,350845,1st-4th,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,19,Mexico, <=50K
65,Private,267404,1st-4th,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,9,United-States, <=50K
71,State-gov,35633,Doctorate,10, Never-married, Sales, Not-in-family, White, Male,0,0,9,India, <=50K
61,Never-worked,80914,Doctorate,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,7,India, <=50K
75,Private,172927,Preschool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,9,United-States, <=50K
69,State-gov,174319,Preschool,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,16,United-States, <=50K
69,Never-worked,214955,Preschool,3, Divorced, Craft-repair, Not-in-family, White, Female,0,2339,11,India, <=50K
71,Private,344991,Doctorate,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12,United-States, <=50K
72,Never-worked,108699,Doctorate,10, Divorced, Sales, Not-in-family, White, Female,0,0,19,Mexico, <=50K
73,State-gov,117312,Preschool,10, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,20,Mexico, <=50K
63,Private,396099,1st-4th,9, Never-married, Other-service, Not-in-family, White, Female,0,0,18,India, <=50K
76,Private,134152,Doctorate,9, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,16,Mexico, <=50K
74,Never-worked,162028,Doctorate,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,2415,14,India, >50K
71,State-gov,25429,1st-4th,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,18,United-States, <=50K
68,State-gov,232392,Preschool,9, Never-married, Other-service, Other-relative, White, Female,0,0,16,United-States, <=50K
76,Private,220098,Preschool,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,15,India, >50K
61,State-gov,301302,1st-4th,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,6,Mexico, <=50K
62,State-gov,277946,Preschool,12, Separated, Craft-repair, Not-in-family, White, Male,0,0,10,United-States, <=50K
78,State-gov,98101,Preschool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,26,India, >50K
68,Never-worked,196164,Doctorate,9, Never-married, Other-service, Not-in-family, White, Female,0,0,2,India, <=50K
76,State-gov,115562,Doctorate,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,13,Mexico, <=50K
76,State-gov,96975,Preschool,10, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,19,India, <=50K
79,Private,137300,Preschool,9, Never-married, ?, Other-relative, White, Female,0,0,14,United-States, <=50K
79,Private,86872,1st-4th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,8,United-States, >50K
66,Never-worked,132178,Doctorate,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,23,United-States, >50K
68,State-gov,416103,Doctorate,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12,India, <=50K
77,Never-worked,108574,Doctorate,10, Never-married, Other-service, Not-in-family, White, Female,0,0,18,India, <=50K
77,Private,288353,Preschool,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,2,Mexico, >50K
78,State-gov,227689,1st-4th,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,11,India, <=50K
77,Never-worked,166481,Doctorate,4, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,2179,9,United-States, <=50K
